firm_id,list_year,fiscal_year,rank,tie,state,revenue_usd,residential_installs,commercial_installs,employees,pct_rmr,rev_per_employee_usd,revenue_band,years_in_business,business_outlook,verified_by_publisher,outlier_excluded_from_excl_metrics
F0232,2024,2023,49,N,CO,7150063,56,10,32,0.01,223439,e. $5M-10M,20,Up 12%,,N
F0279,2024,2023,50,N,UT,7091910,117,4,18,0.02,393995,e. $5M-10M,11,Up 3%,,N
F0266,2024,2023,51,N,NY,6983646,95,22,33,0.03,211626,e. $5M-10M,9,Up 70%,,N
F0317,2024,2023,52,N,MA,6910977,65,15,28,0.41,246821,e. $5M-10M,32,Up 36%+,,N
F0248,2024,2023,53,N,NY,6890000,975,8,23,0,299565,e. $5M-10M,49,Flat,,N
F0304,2024,2023,54,N,TX,6880000,150,12,24,0.01,286667,e. $5M-10M,22,Down 10%,,N
F0254,2024,2023,55,N,MT,6288000,27,0,23,0.04,273391,e. $5M-10M,24,Up 5%,,N
F0300,2024,2023,56,N,NC,6250000,472,75,26,0.07,240385,e. $5M-10M,19,Flat,,N
F0301,2024,2023,57,N,FL,6209763,120,5,28,0,221777,e. $5M-10M,23,Down 3.5%,,N
F0299,2024,2023,58,N,NC,6050382,400,10,26,0.05,232707,e. $5M-10M,30,Up 5-10%,,N
F0180,2024,2023,59,N,OH,5869285,200,15,19,0,308910,e. $5M-10M,23,Flat,,N
F0166,2024,2023,60,N,MA,5587092,164,72,22,0.03,253959,e. $5M-10M,28,Up 10%,,N
F0252,2024,2023,61,N,CA,5743277,150,30,20,0.1,287164,e. $5M-10M,20,Up 20%,,N
F0049,2024,2023,62,N,TX,5420172,390,4,15,0.02,361345,e. $5M-10M,30,Flat,,N
F0032,2024,2023,63,N,NY,5400000,75,2,20,0,270000,e. $5M-10M,35,Up,,N
F0267,2024,2023,64,N,PA,5256609,120,0,16,0.0108,328538,e. $5M-10M,19,Flat,,N
F0231,2024,2023,65,N,NY,5000000,55,5,16,0.01,312500,e. $5M-10M,17,Flat,,N
F0090,2024,2023,66,N,PA,4878987,172,12,21,0.02,232333,d. $3M-5M,42,Flat,,N
F0181,2024,2023,67,N,VA,4842302,1100,275,28,,172939,d. $3M-5M,21,Up 5%,,N
F0079,2024,2023,68,N,FL,4825000,40,3,19,0,253947,d. $3M-5M,21,Up 15,,N
F0213,2024,2023,69,N,AR,4781156,258,33,23,0.05,207876,d. $3M-5M,17,Up 10%,,N
F0045,2024,2023,70,N,NY,4757705,45,0,8,0,594713,d. $3M-5M,31,Up 10%,,N
F0306,2024,2023,71,N,ID,4713460,200,25,22,0.2,214248,d. $3M-5M,14,Up 10%,,N
F0291,2024,2023,72,N,NC,4621526,107,21,19,0.03,243238,d. $3M-5M,14,Up 10%,,N
F0208,2024,2023,73,N,GA,4600000,140,8,14,0.1,328571,d. $3M-5M,16,Up 20%,,N
F0263,2024,2023,74,N,NC,4486757,397,112,21,0.3,213655,d. $3M-5M,6,Flat,,N
F0310,2024,2023,75,N,OH,4350171,175,34,17,0.12,255892,d. $3M-5M,20,Up 10%,,N
F0123,2024,2023,76,N,LA,4250000,198,29,18,0.05,236111,d. $3M-5M,21,Flat,,N
F0072,2024,2023,77,N,AZ,4210678,60,8,20,0.05,210534,d. $3M-5M,23,Flat,,N
F0318,2024,2023,78,N,TN,4200000,255,30,26,0.01,161538,d. $3M-5M,8,Flat,,N
F0293,2024,2023,79,N,TX,4155888,300,0,13,0.05,319684,d. $3M-5M,17,Positive,,N
F0088,2024,2023,80,N,NJ,4126000,32,41,12,0.18,343833,d. $3M-5M,37,Up 10%,,N
F0243,2024,2023,81,N,IN,4020730,520,40,12,0.015,335061,d. $3M-5M,27,Flat,,N
F0319,2024,2023,82,N,CO,3981385,130,16,20,0.04,199069,d. $3M-5M,16,Up 25%,,N
F0139,2024,2023,83,N,OH,3800000,300,20,19,0,200000,d. $3M-5M,70,Flat to Slightly Up,,N
F0191,2024,2023,84,N,MI,3632545,46,0,18,0.01,201808,d. $3M-5M,16,Up 10%,,N
F0320,2024,2023,85,N,NY,3612263,57,183,10,0.05,361226,d. $3M-5M,40,Up,,N
F0111,2024,2023,86,N,CA,3600000,53,11,17,0.28,211765,d. $3M-5M,42,Up 17%,,N
F0303,2024,2023,87,N,SC,3587731,28,2,10,0.02,358773,d. $3M-5M,18,Up 2%-3%,,N
F0321,2024,2023,88,N,ID,3346725,150,2,15,0.05,223115,d. $3M-5M,28,Up 5%,,N
F0322,2024,2023,89,N,NJ,3300000,45,5,8,0.35,412500,d. $3M-5M,34,Up 15%,,N
F0323,2024,2023,90,N,CT,3100000,146,10,11,0.03,281818,d. $3M-5M,23,Flat,,N
F0324,2024,2023,91,N,ME,2845000,145,0,9,0.03,316111,c. $2M-3M,20,Up 5%,,N
F0325,2024,2023,92,N,KS,2780000,121,19,10,0.01,278000,c. $2M-3M,7,Flat,,N
F0206,2024,2023,93,N,PA,2764556,272,156,17,0,162621,c. $2M-3M,76,Up Slightly,,N
F0326,2024,2023,94,N,TX,2500000,50,30,8,0.02,312500,c. $2M-3M,7,Up 3%,,N
F0309,2024,2023,95,N,CA,2351880,55,2,11,0.03,213807,c. $2M-3M,21,Up 3-7%,,N
F0312,2024,2023,96,N,NC,2325125,275,98,4,0.085,581281,c. $2M-3M,17,Very Positive,,N
F0327,2024,2023,97,N,TX,2134175,,,15,0,142278,c. $2M-3M,8,N/A,,N
F0328,2024,2023,98,N,NY,1500000,28,12,4,0.16,375000,b. $1M-2M,23,Up 20%,,N
F0329,2024,2023,99,N,IN,1423541,327,6,7,0.05,203363,b. $1M-2M,12,Up 12%,,N
F0330,2024,2023,100,N,NJ,1100000,16,0,3,0.05,366667,b. $1M-2M,12,Up 9%,,N
F0131,2025,2024,1,N,FL,587760000,,,12800,0.88,45919,g. $25M+,151,up 2%-7%,,Y
F0001,2025,2024,2,N,PA,200674063,23856,1709,674,0.711,297736,g. $25M+,75,up 5%,,Y
F0004,2025,2024,3,N,CA,144950000,1995,98,96,0,1509896,g. $25M+,43,up 10%,,N
F0101,2025,2024,4,N,IL,40000000,19000,700,143,0.03,279720,g. $25M+,89,flat-up 5%,,N
F0314,2025,2024,5,N,GA,29652844,400,34,167,0.01,177562,g. $25M+,34,N/A,,N
F0003,2025,2024,6,N,NY,26750000,355,40,99,0.1,270202,g. $25M+,49,flat,,N
F0313,2025,2024,7,N,AZ,26014169,8600,540,108,0.06,240872,g. $25M+,25,N/A,,N
F0259,2025,2024,8,N,TX,21729022,1000,8,105,0.01,206943,f. $10M-25M,42,up 10%,,N
F0010,2025,2024,9,N,NY,19224300,120,1,49,0.03,392333,f. $10M-25M,43,steady,,N
F0249,2025,2024,10,N,TX,18801696,309,210,70,0.02,268596,f. $10M-25M,11,up 6%,,N
F0041,2025,2024,11,N,IN,18197176,352,11,71,0.08,256298,f. $10M-25M,28,up 6%,,N
F0112,2025,2024,12,N,IL,18181847,2078,722,64,0.1,284091,f. $10M-25M,31,up 10%,,N
F0200,2025,2024,13,N,FL,16222107,177,7,61,,265936,f. $10M-25M,20,up 5%,,N
F0202,2025,2024,14,Y,AL,16000000,250,20,80,0.03,200000,f. $10M-25M,19,flat,,N
F0295,2025,2024,14,Y,IL,16000000,1300,40,45,0.08,355556,f. $10M-25M,17,up 10%,,N
F0158,2025,2024,16,N,CO,15800000,,,,,,f. $10M-25M,,,,N
F0277,2025,2024,17,N,AZ,15300000,,,,,,f. $10M-25M,,,,N
F0113,2025,2024,18,N,NV,15245000,100,10,49,0.01,311122,f. $10M-25M,27,up 5%,,N
F0007,2025,2024,19,N,FL,14000000,,,,,,f. $10M-25M,,,,N
F0151,2025,2024,20,N,FL,13664000,3558,25,48,0.1,284667,f. $10M-25M,24,up 5%,,N
F0163,2025,2024,21,N,SC,13253000,198,113,51,0.06,259863,f. $10M-25M,22,up 5-10%,,N
F0054,2025,2024,22,N,AR,12201975,361,12,32,0.02,381312,f. $10M-25M,22,up 15%,,N
F0285,2025,2024,23,N,UT,12066832,22,416,26,0.03,464109,f. $10M-25M,72,up 5%,,N
F0115,2025,2024,24,N,WA,10884238,143,36,46,0.03,236614,f. $10M-25M,19,up 15%,,N
F0296,2025,2024,25,N,TN,10659000,2009,255,63,0.41,169190,f. $10M-25M,57,up,,N
F0025,2025,2024,26,N,NY,10250000,92,0,20,0,512500,f. $10M-25M,38,up,,N
F0067,2025,2024,27,N,CA,10015992,301,7,27,0,370963,f. $10M-25M,27,up 10%,,N
F0034,2025,2024,28,N,CA,9755022,79,1,27,0.05,361297,e. $5M-10M,31,even,,N
F0076,2025,2024,29,N,NV,9500000,230,15,20,0.18,475000,e. $5M-10M,44,up 5%,,N
F0297,2025,2024,30,N,AZ,9123568,275,8,35,0.02,260673,e. $5M-10M,14,up 10%,,N
F0289,2025,2024,31,N,FL,9100000,810,305,49,0.22,185714,e. $5M-10M,42,up 11%,,N
F0255,2025,2024,32,N,NY,8802673,163,5,22,0.01,400122,e. $5M-10M,19,up 10%,,N
F0232,2025,2024,33,N,CO,8800000,85.5,13.5,36.5,0.01,241096,e. $5M-10M,,Up ~8.5% (synthetic),,N
F0317,2025,2024,34,N,MA,8774000,88,28,34,0.38,258059,e. $5M-10M,33,up 15%,,N
F0152,2025,2024,35,N,CO,8691034,71,129,34,0.07,255619,e. $5M-10M,21,up 15%,,N
F0254,2025,2024,36,N,MT,8438400,26,0,24,0.03,351600,e. $5M-10M,25,up 2.5%,,N
F0155,2025,2024,37,N,TX,8202570,94,14,38,0.03,215857,e. $5M-10M,20,flat,,N
F0168,2025,2024,38,N,TX,8100765,120,90,13,0.3,623136,e. $5M-10M,25,flat,,N
F0316,2025,2024,39,N,CO,8000000,350,15,20,0,400000,e. $5M-10M,8,up 5%,,N
F0302,2025,2024,40,N,MD,7867960,55,0,24,0.01,327832,e. $5M-10M,18,flat,,N
F0266,2025,2024,41,N,NY,7683646,80,35,25,0.1,307346,e. $5M-10M,9,up 25%,,N
F0070,2025,2024,42,N,IN,7639111,132,15,37,0.01,206462,e. $5M-10M,26,flat,,N
F0315,2025,2024,43,N,TX,7597287,48,154,52,0,146102,e. $5M-10M,10,up 10%,,N
F0223,2025,2024,44,Y,OR,7250000,600,250,28,0.02,258929,e. $5M-10M,44,up 5%,,N
F0246,2025,2024,44,Y,NY,7250000,50,8,30,0.04,241667,e. $5M-10M,14,up 20%,,N
F0028,2025,2024,46,N,TX,7200000,600,20,38,0.01,189474,e. $5M-10M,50,up 10%,,N
F0251,2025,2024,47,N,NC,6980000,325,45,34,0.05,205294,e. $5M-10M,48,up 3%-5%,,N
F0279,2025,2024,48,N,UT,6864541,138,2,21,0.02,326883,e. $5M-10M,12,flat,,N
F0204,2025,2024,49,N,FL,6761028,550,10,34,0.09,198854,e. $5M-10M,23,up 10%,,N
F0248,2025,2024,50,N,NY,6750000,875,5,23,0,293478,e. $5M-10M,50,up 5%,,N
F0291,2025,2024,51,N,NC,6662076,186,54,27,0.02,246744,e. $5M-10M,15,up 5%,,N
F0298,2025,2024,52,N,TX,6566000,51,4,17,0.03,386235,e. $5M-10M,26,up 3%,,N
F0300,2025,2024,53,N,NC,6320000,410,135,26,0.1,243077,e. $5M-10M,19,flat,,N
F0299,2025,2024,54,N,NC,6103789,400,5,28,0.02,217992,e. $5M-10M,30,flat,,N
F0032,2025,2024,55,Y,NY,6100000,95,0,20,0,305000,e. $5M-10M,36,up,,N
F0208,2025,2024,55,Y,GA,6100000,150,6,14,0.15,435714,e. $5M-10M,17,up 15%,,N
F0267,2025,2024,57,N,PA,5924403,100,0,16,0.011,370275,e. $5M-10M,20,decrease,,N
F0293,2025,2024,58,N,TX,5680999,325,0,13,0.05,437000,e. $5M-10M,18,positive,,N
F0123,2025,2024,59,N,LA,5540950,80,10,11,0.05,503723,e. $5M-10M,21,down,,N
F0166,2025,2024,60,N,MA,5515100,156,58,20,0.01,275755,e. $5M-10M,29,up 10%,,N
F0213,2025,2024,61,N,AR,5255070,290,47,24,0.05,218961,e. $5M-10M,18,up 5%,,N
F0243,2025,2024,62,N,IN,5031192,600,50,12,0.015,419266,e. $5M-10M,28,flat,,N
F0231,2025,2024,63,Y,NY,5000000,208,2,16,0.1,312500,e. $5M-10M,18,flat,,N
F0262,2025,2024,63,Y,TX,5000000,65,5,20,0.01,250000,e. $5M-10M,15,up 20%,,N
F0088,2025,2024,65,N,NJ,4773241,40,32,14,0.2,340946,d. $3M-5M,38,up 10%,,N
F0090,2025,2024,66,N,PA,4620359,160,8,20,0.26,231018,d. $3M-5M,43,up 2% - 5%,,N
F0263,2025,2024,67,N,NC,4440428,410,140,21,0.25,211449,d. $3M-5M,7,flat,,N
F0319,2025,2024,68,N,CO,4396213,257,10,21,0.04,209343,d. $3M-5M,16,up 25%,,N
F0306,2025,2024,69,N,ID,4300000,150,30,18,0.2,238889,d. $3M-5M,15,up 25%,,N
F0049,2025,2024,70,N,TX,4235102,330,6,15,0.04,282340,d. $3M-5M,40,depends on housing starts,,N
F0310,2025,2024,71,N,OH,4227299,130,26,15,0.14,281820,d. $3M-5M,21,flat,,N
F0079,2025,2024,72,Y,FL,4200000,38,3,17,0.9,247059,d. $3M-5M,22,up 8%,,N
F0191,2025,2024,72,Y,MI,4200000,78,4,25,0.05,168000,d. $3M-5M,17,up 15%,,N
F0072,2025,2024,74,N,AZ,4054433,75,5,17,0.05,238496,d. $3M-5M,24,flat,,N
F0331,2025,2024,75,N,MX,4000000,35,4,60,0.2,66667,d. $3M-5M,11,up 15%,,N
F0197,2025,2024,76,N,OR,3840000,190,14,16,0.03,240000,d. $3M-5M,45,up 6%,,N
F0139,2025,2024,77,N,OH,3825000,325,25,15,0,255000,d. $3M-5M,71,slightly up,,N
F0332,2025,2024,78,N,TX,3800000,23,3,10,0.01,380000,d. $3M-5M,15,up 5%,,N
F0111,2025,2024,79,N,CA,3700000,57,16,16,0.28,231250,d. $3M-5M,43,up 17%,,N
F0318,2025,2024,80,N,TN,3523551,249,30,26,0.02,135521,d. $3M-5M,9,up,,N
F0322,2025,2024,81,N,NJ,3300000,50,5,11,0.35,300000,d. $3M-5M,34,up 15%,,N
F0333,2025,2024,82,N,PA,3200000,22,10,11,0.01,290909,d. $3M-5M,7,up 5%,,N
F0324,2025,2024,83,N,ME,3100000,140,0,9,0.04,344444,d. $3M-5M,21,flat,,N
F0321,2025,2024,84,N,ID,3000517,120,2,13,0.05,230809,d. $3M-5M,29,flat,,N
F0334,2025,2024,85,Y,SK (Canada),3000000,36,18,13,0.05,230769,d. $3M-5M,15,up 10%,,N
F0335,2025,2024,85,Y,KS,3000000,113,8,19,0.02,157895,d. $3M-5M,13,up 15%-20%,,N
F0327,2025,2024,87,N,TX,2832909,50,6,14,0.01,202351,c. $2M-3M,9,up,,N
F0336,2025,2024,88,N,NY,2600000,60,35,9,0.07,288889,c. $2M-3M,13,flat,,N
F0323,2025,2024,89,Y,CT,2500000,132,12,11,0.03,227273,c. $2M-3M,24,up slightly,,N
F0337,2025,2024,89,Y,MA,2500000,40,1,8,0.01,312500,c. $2M-3M,7,up 10-15%,,N
F0326,2025,2024,91,N,TX,2488000,30,20,7,0.02,355429,c. $2M-3M,8,up 4%,,N
F0206,2025,2024,92,N,PA,2436130,422,86,17,0,143302,c. $2M-3M,77,flat,,N
F0338,2025,2024,93,N,VA,2262683,20,0,6,0,377114,c. $2M-3M,4,up 100%,,N
F0312,2025,2024,94,N,NC,2151393,249,88,4,0.085,537848,c. $2M-3M,18,very positive,,N
F0339,2025,2024,95,N,NJ,2100000,25,7,7,0.05,300000,c. $2M-3M,8,up 10%,,N
F0340,2025,2024,96,Y,CA,2000000,,,6,0.02,333333,c. $2M-3M,20,up 5%,,N
F0341,2025,2024,96,Y,NV,2000000,100,5,15,0,133333,c. $2M-3M,19,up 5%,,N
F0342,2025,2024,98,N,PA,1743955,114,28,15,0.07,116264,b. $1M-2M,25,up 30%,,N
F0329,2025,2024,99,N,IN,1586439,344,9,8,0.07,198305,b. $1M-2M,13,up 15%,,N
F0330,2025,2024,100,N,NJ,1470000,11,0,3,0.04,490000,b. $1M-2M,13,up,,N
F0131,2026,2025,1,N,FL,5128607000,,,12200,,420378,g. $25M+,151,N/A,,Y
F0135,2026,2025,2,N,UT,2144000000,,,12000,0.99,178667,g. $25M+,27,Up 6-7%,,Y
F0001,2026,2025,3,N,PA,214411000,23752,2286,662,0.72,323884,g. $25M+,76,Up 3%,,Y
F0004,2026,2025,4,N,CA,151785000,1980,98,96,0,1581094,g. $25M+,45,Up 10%,,N
F0314,2026,2025,5,N,GA,42486000,650,60,164,,259061,g. $25M+,37,Flat,,N
F0003,2026,2025,6,N,NY,26100000,350,40,98,0.1,266327,g. $25M+,50,Flat,,N
F0041,2026,2025,7,N,IN,20099282,186,9,71,0.05,283088,f. $10M-25M,29,Up 10%,,N
F0112,2026,2025,8,N,IL,20080212,2042,682,82,0.12,244881,f. $10M-25M,32,Up 10%,,N
F0295,2026,2025,9,N,IL,19800000,1400,50,55,0.08,360000,f. $10M-25M,18,Up 20%,,N
F0010,2026,2025,10,N,NY,18976000,116,4,48,0.08,395333,f. $10M-25M,44,Up 10%,,N
F0343,2026,2025,11,N,IL,18004242,73,110,66,0.01,272792,f. $10M-25M,12,Up 30%,,N
F0200,2026,2025,12,N,FL,16666146,211,7,62,0.013,268809,f. $10M-25M,20,Flat,,N
F0113,2026,2025,13,N,NV,14525000,52,8,48,,302604,f. $10M-25M,28,Flat,,N
F0025,2026,2025,14,N,NY,13751000,119,1,20,0.05,687550,f. $10M-25M,39,Up 3%,,N
F0272,2026,2025,15,N,CA,13746840,225,5,45,0.1,305485,f. $10M-25M,21,Up 18%,,N
F0285,2026,2025,16,N,UT,13664074,10,224,25,0.05,546563,f. $10M-25M,73,Up 15%,,N
F0115,2026,2025,17,N,WA,13387764,132,45,51,0.1,262505,f. $10M-25M,20,Up 20%,,N
F0151,2026,2025,18,N,FL,13323000,2957,30,49,0.01,271898,f. $10M-25M,25,Flat,,N
F0163,2026,2025,19,N,SC,13112609,205,90,50,0.06,262252,f. $10M-25M,23,Up 2%,,N
F0278,2026,2025,20,N,TX,12700000,16,1,32,0.01,396875,f. $10M-25M,10,Up 18%,,N
F0257,2026,2025,21,N,MN,10941260,126,53,39,0.01,280545,f. $10M-25M,15,Flat,,N
F0344,2026,2025,22,N,FL,10247000,1200,25,45,0.1,227711,f. $10M-25M,25,Up 10%,,N
F0232,2026,2025,23,N,CO,9251062,115,17,41,0.01,225636,e. $5M-10M,22,Up 5%,,N
F0315,2026,2025,24,N,TX,8704725,37,307,46,0.012,189233,e. $5M-10M,12,Up 12%,,N
F0291,2026,2025,25,N,NC,8659840,177,45,36,0.0237,240551,e. $5M-10M,15,Flat,,N
F0251,2026,2025,26,N,NC,8560207,115,25,34,0.05,251771,e. $5M-10M,49,Flat,,N
F0297,2026,2025,27,N,AZ,8227517,230,5,38,0.03,216514,e. $5M-10M,15,Up 15%,,N
F0152,2026,2025,28,N,CO,7946541,86,107,34,0.068,233722,e. $5M-10M,24,Up 10%,,N
F0302,2026,2025,29,N,MD,7813616,65,0,22,0.01,355164,e. $5M-10M,20,Flat,,N
F0070,2026,2025,30,N,IN,7433566,195,26,37,0.03,200907,e. $5M-10M,27,Up 2%,,N
F0204,2026,2025,31,N,FL,7356415,350,10,28,0.07,262729,e. $5M-10M,23,Up 5%,,N
F0298,2026,2025,32,N,TX,7329000,90,6,16,0.03,458062,e. $5M-10M,27,Up 5%,,N
F0345,2026,2025,33,N,CA,7093127,98,25,30,0.01,236438,e. $5M-10M,25,Flat,,N
F0248,2026,2025,34,N,NY,6880000,800,10,25,,275200,e. $5M-10M,51,Flat,,N
F0299,2026,2025,35,N,NC,6852412,400,5,25,0.01,274096,e. $5M-10M,31,Up 3%,,N
F0319,2026,2025,36,N,CO,6420545,240,16,23,0.04,279154,e. $5M-10M,18,Flat,,N
F0034,2026,2025,37,N,CA,6400000,35,3,26,0.03,246154,e. $5M-10M,32,Up 30%,,N
F0223,2026,2025,38,N,OR,6308494,300,20,28,0.01,225303,e. $5M-10M,45,Up 12%,,N
F0214,2026,2025,39,N,FL,5980390,42,7,21,0.05,284780,e. $5M-10M,18,Up 5-10%,,N
F0090,2026,2025,40,N,PA,5806090,194,21,20,0.25,290304,e. $5M-10M,44,Up 5%,,N
F0208,2026,2025,41,N,GA,5658518,200,10,14,0.15,404180,e. $5M-10M,18,Up 10%,,N
F0213,2026,2025,42,N,AR,5460277.77,261,46,22,0.05,248194,e. $5M-10M,19,Up 5%,,N
F0166,2026,2025,43,N,MA,5426531,156,54,20,0.05,271327,e. $5M-10M,29,Up by 10%,,N
F0346,2026,2025,44,N,FL,5378000,16,31,22,0.12,244455,e. $5M-10M,26,Up 12%,,N
F0079,2026,2025,45,N,FL,5123739,40,3,17,0.85,301396,e. $5M-10M,23,Up 10%,,N
F0243,2026,2025,46,N,IN,5098076,325,75,13,0.01,392160,e. $5M-10M,27,Up 5%,,N
F0310,2026,2025,47,N,OH,4856336,110,9,18,0.13,269796,d. $3M-5M,22,Up 10%,,N
F0072,2026,2025,48,N,AZ,4812185,50,2,18,0.03,267344,d. $3M-5M,25,Up 10%,,N
F0347,2026,2025,49,N,KS,4803185,40,20,14,0.08,343085,d. $3M-5M,44,Up 5%,,N
F0348,2026,2025,50,N,UT,4760338,10,,12,0.03,396695,d. $3M-5M,20,Up 5%,,N
F0032,2026,2025,51,N,NY,4556563,111,1,17,0.01,268033,d. $3M-5M,37,Up 10%,,N
F0349,2026,2025,52,N,TX,4511418,140,2,11,0.024,410129,d. $3M-5M,53,Up 10%,,N
F0350,2026,2025,53,N,UT,4500000,50,10,21,0.05,214286,d. $3M-5M,26,Up 10%,,N
F0351,2026,2025,54,N,NY,4402223,40,,20,0,220111,d. $3M-5M,13,Up15%,,N
F0352,2026,2025,55,N,TX,4216000,40,3,11,0.01,383273,d. $3M-5M,20,Flat,,N
F0231,2026,2025,56,N,NY,4150232,80,14,15,0.01,276682,d. $3M-5M,20,Up 10%,,N
F0306,2026,2025,57,N,ID,4100000,80,20,17,0.2,241176,d. $3M-5M,16,Up 15- 25%,,N
F0318,2026,2025,58,N,TN,4062492,286,52,,0.02,,d. $3M-5M,10,Up 5%,,N
F0342,2026,2025,59,N,PA,4025445,45,8,14,0.03,287532,d. $3M-5M,26,Up 10%,,N
F0324,2026,2025,60,N,ME,3569122,120,,11,0.04,324466,d. $3M-5M,22,Flat,,N
F0353,2026,2025,61,N,AZ,3500000,9,3,9,0.01,388889,d. $3M-5M,5,Up 100%,,N
F0354,2026,2025,62,N,NC,3385610,55,5,13,,260432,d. $3M-5M,14,Up 20%,,N
F0355,2026,2025,63,N,WA,3285288,35,2,7,0.01,469327,d. $3M-5M,20,Flat,,N
F0356,2026,2025,64,N,FL,3258344,97,0,13,0.06,250642,d. $3M-5M,12,Up 7%,,N
F0357,2026,2025,64,N,OH,3233716,70,20,12,0.01,269476,d. $3M-5M,11,Up 20%,,N
F0358,2026,2025,66,N,CA,3207688,100,10,18,0.1,178205,d. $3M-5M,15,Up 20%,,N
F0322,2026,2025,67,N,NJ,3207049,45,5,11,0.35,291550,d. $3M-5M,34,N/A,,N
F0327,2026,2025,68,N,TX,3166659,105,5,17,0.01,186274,d. $3M-5M,10,Up 10%,,N
F0323,2026,2025,69,N,CT,3070940,202,25,12,0.04,255912,d. $3M-5M,25,Up 15%,,N
F0359,2026,2025,70,N,CA,3020698,3,12,15,0.8,201380,d. $3M-5M,20,Up 20%,,N
F0341,2026,2025,71,N,NV,3006855,200,10,14,0.01,214775,d. $3M-5M,20,Up 100%,,N
F0197,2026,2025,72,Y,OR,3000000,100,10,13,0.01,230769,d. $3M-5M,45,Up 10%,,N
F0339,2026,2025,72,Y,NJ,3000000,38,15,5,0.2,600000,d. $3M-5M,7,Up 20%,,N
F0338,2026,2025,73,N,VA,2800000,25,,6,0.1,466667,c. $2M-3M,5,Up 50%,,N
F0360,2026,2025,74,N,NC,2750000,30,5,17,0.1,161765,c. $2M-3M,25,Up 10%,,N
F0361,2026,2025,75,N,NY,2739072,55,7,8,0.01,342384,c. $2M-3M,15,Up 28%,,N
F0309,2026,2025,76,N,CA,2569258,60,3,10,0.05,256926,c. $2M-3M,23,Up 10%,,N
F0362,2026,2025,77,N,CA,2534868.91,44,,9,0.1,281652,c. $2M-3M,23,Up 16%,,N
F0206,2026,2025,78,N,PA,2465316,225,107,14,,176094,c. $2M-3M,78,Flat,,N
F0363,2026,2025,79,N,MA,2388374,234,258,8,0.04,298547,c. $2M-3M,29,Up 15%,,N
F0312,2026,2025,80,N,NC,2360610,198,98,5,0.09,472122,c. $2M-3M,19,Up 10%,,N
F0364,2026,2025,81,N,NV,2328698.67,10,0,7,0.01,332671,c. $2M-3M,20,Up 20%,,N
F0340,2026,2025,82,N,CA,2266898,25,5,5,0.05,453380,c. $2M-3M,20,Flat,,N
F0365,2026,2025,83,N,RI,2200000,,,6,0.05,366667,c. $2M-3M,19,Up 10%-20%,,N
F0366,2026,2025,84,N,FL,2079122.58,45,2,4,0.01,519781,c. $2M-3M,24,Flat,,N
F0336,2026,2025,85,N,NY,1936201.75,50,20,8,0.07,242025,b. $1M-2M,15,Flat,,N
F0367,2026,2025,86,N,FL,1906243,10,5,6,0.05,317707,b. $1M-2M,29,N/A,,N
F0368,2026,2025,87,N,VA,1750000,37,1,5,0.03,350000,b. $1M-2M,6,Up 13%,,N
F0369,2026,2025,88,N,MO,1738064,70,25,5,0.03,347613,b. $1M-2M,15,Flat,,N
F0329,2026,2025,89,N,IN,1701459,393,12,9,0.08,189051,b. $1M-2M,14,Up 12%,,N
F0370,2026,2025,90,N,IL,1647111,20,5,5,0.01,329422,b. $1M-2M,25,Up 15%,,N
F0371,2026,2025,91,N,TX,1584644,60,5,4,0,396161,b. $1M-2M,6,Up 35%,,N
F0372,2026,2025,92,N,CO,1477897,27,19,6,0.08,246316,b. $1M-2M,26,Up 100%,,N
F0373,2026,2025,93,N,CA,1438000,28,2,3,0.01,479333,b. $1M-2M,27,Up 50%,,N
F0374,2026,2025,94,N,IL,1384151,50,10,2,0.01,692076,b. $1M-2M,24,Up 5%,,N
F0375,2026,2025,95,N,CA,1380000,28,2,4,0.02,345000,b. $1M-2M,8,Up 20%,,N
F0330,2026,2025,96,N,NJ,1375602,16,,3,0.025,458534,b. $1M-2M,14,Flat,,N
F0376,2026,2025,97,N,OH,1350042,193,8,16,0.05,84378,b. $1M-2M,1.5,Up 193%,,N
F0377,2026,2025,98,N,CA,1292167.25,80,1,3,0.05,430722,b. $1M-2M,6,Up 20%,,N
F0378,2026,2025,99,N,CA,1059302,78,4,5,0.05,211860,b. $1M-2M,3,Flat,,N
F0379,2026,2025,100,N,GA,1038939,75,1,7,0.06,148420,b. $1M-2M,3,Up 35%,,N
